Test,ID,GeneMasterName,Variant,Gender,DiseaseName,PredominantCancerSubtype,SyndromeMasterName,DiseaseType,Organ,FinalVerdict,NotesReAssn,EvidenceofAssociation,PredominantCancerSubtypeSource,ClinGenValidility,ClinGen Numeric,NCCN combined,NCCNRecommend,NCCNidentifier,GeneticHomeReference,OMIM,GeneCard,GeneReview,Completed,GraphInAsk2Me,HomuncCaNeo,HomuncBenign,ASk2me Asssociation,NEJM MHL and DICER1 paper,MedNeon_Extended,Akras_paper,Akras_paper_penetrance,Yadav_paper,AmbryGenetics,SPANISH_DiseaseName,CHINESE_DiseaseName,SPANISH_Gender,CHINESE_Gender,IfMetaanalysisInMasterTable,IfASK2MEBasedOnMetaanalysis,SourceRisk,Order,Concatenated,OldDiseaseName,OldPredominantCancerSubtype,OldDiseaseType,BreastGene,ColonGene,Z_Old_DiseaseName,Z_Inheritance,Z_AllellicInheritance
At least 1 finalverdict,473,TP53,,Either,Lung Cancer,,,Cancer,Lung,9,,,,,,,,,2,1,,,1,,,,,,,,,,1,pulmonar,肺,Masculino,男性,0,0,,248,,Lung cancer,,Cancer,1,1,Lung Cancer,,Mono
At least 1 finalverdict,550,TP53,,Either,Melanoma,,,Cancer,Skin,9,,,,,,,,,1,,,,1,,,,,,,1,Low,,1,melanoma,黑色素瘤,Masculino,男性,0,0,,287,,Melanoma,,Cancer,1,1,Melanoma,,Mono
At least 1 finalverdict,1412,TP53,,Either,Nasopharyngeal Cancer,,,Cancer,Head and neck,9,,,,,,,,,,2,,1,1,,,,,,,,,,1,,,Masculino,男性,0,0,,,,Nasopharyngeal Cancer,,Cancer,1,1,Nasopharyngeal Cancer,,Mono
At least 1 finalverdict,554,TP53,,Female,Ovarian Cancer,,,Cancer,Ovary,9,-1,,,Limited,9,,,,2,,,,1,,,,,,,1,Low,,1,ovario,卵巢,Femenino,女性,0,0,,289,,Ovarian cancer,,Cancer,1,1,Ovarian Cancer,,Mono
At least 1 finalverdict,556,TP53,,Either,Pancreatic Cancer,,,Cancer,Pancreas,1,Clingen: tumor-specific relative risks and 95% confidence intervals are: pancreas: 7.3,,,Mentioned,1,,,,,1,,1,1,,,,,,,1,Low,,1,páncreas,胰腺,Masculino,男性,0,0,,290,,Pancreatic cancer,,Cancer,1,1,Pancreatic Cancer,,Mono
At least 1 finalverdict,560,TP53,,Male,Prostate Cancer,,,Cancer,Prostate,9,,,,,,,,,,1,,,1,,,,,,,,Low,,,próstata,前列腺,Masculino,男性,0,0,,292,,Prostate cancer,,Cancer,1,1,Prostate Cancer,,Mono
At least 1 finalverdict,806,TP53,,Either,Sarcoma,Soft Tissue Sarcoma,,Cancer,Soft Tissue,1,NCCN management or identification is present.  ClinGenSilent.,,,,,1,,1,1,1,1,,1,1,,,1,,,1,High,,1,sarcoma de tejidos blandos,软组织肉瘤,Masculino,男性,0,0,Ask2Me,417,,Soft Tissue Sarcoma,,Cancer,1,1,Sarcoma,,Mono
At least 1 finalverdict,802,TP53,,Either,Sarcoma,Osteosarcoma,,Cancer,Bone,1,NCCN management or identification is present.  ClinGenSilent.,,,,,1,,1,1,1,1,1,1,1,,,1,,,1,,,1,osteosarcoma,骨肉瘤,Masculino,男性,0,0,Ask2Me,415,,Osteosarcoma,,Cancer,1,1,Sarcoma (Bone),,Mono
At least 1 finalverdict,1003,TP53,,Either,Skin Cancer (Non-Melanoma),Squamous Cell Carcinoma,,Cancer,Skin,9,Ambry Only,,,,,,,,,,,,1,,,,,,,1,Low,,1,,,Masculino,男性,0,0,,,,Squamous cell carcinoma,,Cancer,1,1,Skin Cancer,,Mono
At least 1 finalverdict,1395,TP53,,Either,Skin Cancer (Non-Melanoma),Basal Cell Carcinoma,,Cancer,Skin,9,,,,,,,,,,1,,1,1,,,,,,,,,,1,,,Masculino,男性,0,0,,,,Basal cell carcinoma,,Cancer,1,1,Skin Cancer (Non-Melanoma),,Mono
At least 1 finalverdict,1426,TP53,,Either,Wilms Tumor,Nephroblastoma,,Cancer,Kidney,9,Reference for 1?,,,,,,,,1,,,,1,,,,,,,,,,,,,Masculino,男性,0,0,,,,Wilm's Tumor,,Cancer,1,1,Wilms Tumor,,Mono
"The TSC1 gene is associated with autosomal dominant tuberous sclerosis complex (TSC) (MedGen UID: 344288).  TSC is characterized by benign hamartomas of multiple organ systems, skin abnormalities including hypomelanotic macules, confetti skin lesions, facial angiofibromas, shagreen patches, fibrous cephalic plaques and ungual fibromas. Affected individuals often develop benign brain tumors including cortical tubers, subependymal nodules and subependymal giant cell astrocytomas that may result neurological and neurodevelopmental symptoms such as headaches, nausea, seizures, behavioral changes and learning difficulties. TSC is also associated with cardiac rhabdomyomas, renal angiomyolipomas, retinal nodular hamartomas, lymphangioleiomyomas and pancreatic neuroendocrine tumors. These tumors are typically benign; however, malignant transformation has been described (PMID: 2069856, 11920808), particularly in the kidneys (PMID: 32953421).",939,TSC1,,Either,Bladder Cancer,,,Cancer,Urinary bladder,9,,,,,,,,,2,,,,Invitae,,,,,,,,,,,cerebro,脑,Masculino,男性,0,0,,,"The TSC1 gene is associated with autosomal dominant tuberous sclerosis complex (TSC) (MedGen UID: 344288).  TSC is characterized by benign hamartomas of multiple organ systems, skin abnormalities including hypomelanotic macules, confetti skin lesions, facial angiofibromas, shagreen patches, fibrous cephalic plaques and ungual fibromas. Affected individuals often develop benign brain tumors including cortical tubers, subependymal nodules and subependymal giant cell astrocytomas that may result neurological and neurodevelopmental symptoms such as headaches, nausea, seizures, behavioral changes and learning difficulties. TSC is also associated with cardiac rhabdomyomas, renal angiomyolipomas, retinal nodular hamartomas, lymphangioleiomyomas and pancreatic neuroendocrine tumors. These tumors are typically benign; however, malignant transformation has been described (PMID: 2069856, 11920808), particularly in the kidneys (PMID: 32953421).",Bladder cancer,,Cancer,,,Bladder Cancer,,Mono
"The TSC1 gene is associated with autosomal dominant tuberous sclerosis complex (TSC) (MedGen UID: 344288).  TSC is characterized by benign hamartomas of multiple organ systems, skin abnormalities including hypomelanotic macules, confetti skin lesions, facial angiofibromas, shagreen patches, fibrous cephalic plaques and ungual fibromas. Affected individuals often develop benign brain tumors including cortical tubers, subependymal nodules and subependymal giant cell astrocytomas that may result neurological and neurodevelopmental symptoms such as headaches, nausea, seizures, behavioral changes and learning difficulties. TSC is also associated with cardiac rhabdomyomas, renal angiomyolipomas, retinal nodular hamartomas, lymphangioleiomyomas and pancreatic neuroendocrine tumors. These tumors are typically benign; however, malignant transformation has been described (PMID: 2069856, 11920808), particularly in the kidneys (PMID: 32953421).",943,TSC1,,Either,Cardiovascular Neoplasm,Rhabdomyomas,,Benign,Heart,1,,,,,,,,,,,1,,Invitae,,,,,,,,,,,,,Masculino,男性,0,0,,,"The TSC1 gene is associated with autosomal dominant tuberous sclerosis complex (TSC) (MedGen UID: 344288).  TSC is characterized by benign hamartomas of multiple organ systems, skin abnormalities including hypomelanotic macules, confetti skin lesions, facial angiofibromas, shagreen patches, fibrous cephalic plaques and ungual fibromas. Affected individuals often develop benign brain tumors including cortical tubers, subependymal nodules and subependymal giant cell astrocytomas that may result neurological and neurodevelopmental symptoms such as headaches, nausea, seizures, behavioral changes and learning difficulties. TSC is also associated with cardiac rhabdomyomas, renal angiomyolipomas, retinal nodular hamartomas, lymphangioleiomyomas and pancreatic neuroendocrine tumors. These tumors are typically benign; however, malignant transformation has been described (PMID: 2069856, 11920808), particularly in the kidneys (PMID: 32953421).",Congenital heart defects,,Benign Disease,,,Congenital Heart Defects,,Mono
"The TSC1 gene is associated with autosomal dominant tuberous sclerosis complex (TSC) (MedGen UID: 344288).  TSC is characterized by benign hamartomas of multiple organ systems, skin abnormalities including hypomelanotic macules, confetti skin lesions, facial angiofibromas, shagreen patches, fibrous cephalic plaques and ungual fibromas. Affected individuals often develop benign brain tumors including cortical tubers, subependymal nodules and subependymal giant cell astrocytomas that may result neurological and neurodevelopmental symptoms such as headaches, nausea, seizures, behavioral changes and learning difficulties. TSC is also associated with cardiac rhabdomyomas, renal angiomyolipomas, retinal nodular hamartomas, lymphangioleiomyomas and pancreatic neuroendocrine tumors. These tumors are typically benign; however, malignant transformation has been described (PMID: 2069856, 11920808), particularly in the kidneys (PMID: 32953421).",459,TSC1,,Either,CNS (Benign),Cortical Dysplasia,,Benign,Brain,9,,,,,,,,,1,2,1,1,Invitae,,,,,,,1,Low,,,cerebro,脑,Masculino,男性,0,0,,,"The TSC1 gene is associated with autosomal dominant tuberous sclerosis complex (TSC) (MedGen UID: 344288).  TSC is characterized by benign hamartomas of multiple organ systems, skin abnormalities including hypomelanotic macules, confetti skin lesions, facial angiofibromas, shagreen patches, fibrous cephalic plaques and ungual fibromas. Affected individuals often develop benign brain tumors including cortical tubers, subependymal nodules and subependymal giant cell astrocytomas that may result neurological and neurodevelopmental symptoms such as headaches, nausea, seizures, behavioral changes and learning difficulties. TSC is also associated with cardiac rhabdomyomas, renal angiomyolipomas, retinal nodular hamartomas, lymphangioleiomyomas and pancreatic neuroendocrine tumors. These tumors are typically benign; however, malignant transformation has been described (PMID: 2069856, 11920808), particularly in the kidneys (PMID: 32953421).",Cortical dysplasia,,Neoplasm,,,Cortical Dysplasia,,Mono
"The TSC1 gene is associated with autosomal dominant tuberous sclerosis complex (TSC) (MedGen UID: 344288).  TSC is characterized by benign hamartomas of multiple organ systems, skin abnormalities including hypomelanotic macules, confetti skin lesions, facial angiofibromas, shagreen patches, fibrous cephalic plaques and ungual fibromas. Affected individuals often develop benign brain tumors including cortical tubers, subependymal nodules and subependymal giant cell astrocytomas that may result neurological and neurodevelopmental symptoms such as headaches, nausea, seizures, behavioral changes and learning difficulties. TSC is also associated with cardiac rhabdomyomas, renal angiomyolipomas, retinal nodular hamartomas, lymphangioleiomyomas and pancreatic neuroendocrine tumors. These tumors are typically benign; however, malignant transformation has been described (PMID: 2069856, 11920808), particularly in the kidneys (PMID: 32953421).",947,TSC1,,Either,Oropharynx (Benign),Hamartomas Of Tongue,,Benign,Oropharynx,1,,,,,,,,,,,1,,Invitae,,,,,,,,,,,,,Masculino,男性,0,0,,,"The TSC1 gene is associated with autosomal dominant tuberous sclerosis complex (TSC) (MedGen UID: 344288).  TSC is characterized by benign hamartomas of multiple organ systems, skin abnormalities including hypomelanotic macules, confetti skin lesions, facial angiofibromas, shagreen patches, fibrous cephalic plaques and ungual fibromas. Affected individuals often develop benign brain tumors including cortical tubers, subependymal nodules and subependymal giant cell astrocytomas that may result neurological and neurodevelopmental symptoms such as headaches, nausea, seizures, behavioral changes and learning difficulties. TSC is also associated with cardiac rhabdomyomas, renal angiomyolipomas, retinal nodular hamartomas, lymphangioleiomyomas and pancreatic neuroendocrine tumors. These tumors are typically benign; however, malignant transformation has been described (PMID: 2069856, 11920808), particularly in the kidneys (PMID: 32953421).",Hamartomas of tongue,,Benign Disease,,,Hamartoma,,Mono
"The TSC1 gene is associated with autosomal dominant tuberous sclerosis complex (TSC) (MedGen UID: 344288).  TSC is characterized by benign hamartomas of multiple organ systems, skin abnormalities including hypomelanotic macules, confetti skin lesions, facial angiofibromas, shagreen patches, fibrous cephalic plaques and ungual fibromas. Affected individuals often develop benign brain tumors including cortical tubers, subependymal nodules and subependymal giant cell astrocytomas that may result neurological and neurodevelopmental symptoms such as headaches, nausea, seizures, behavioral changes and learning difficulties. TSC is also associated with cardiac rhabdomyomas, renal angiomyolipomas, retinal nodular hamartomas, lymphangioleiomyomas and pancreatic neuroendocrine tumors. These tumors are typically benign; however, malignant transformation has been described (PMID: 2069856, 11920808), particularly in the kidneys (PMID: 32953421).",463,TSC1,,Either,Kidney Cancer,Renal Cell Carcinoma,,Cancer,Kidney,9,,,,,,,,,,,,,Invitae,,,,,,,1,Low,,,riñón,肾,Masculino,男性,0,0,,,"The TSC1 gene is associated with autosomal dominant tuberous sclerosis complex (TSC) (MedGen UID: 344288).  TSC is characterized by benign hamartomas of multiple organ systems, skin abnormalities including hypomelanotic macules, confetti skin lesions, facial angiofibromas, shagreen patches, fibrous cephalic plaques and ungual fibromas. Affected individuals often develop benign brain tumors including cortical tubers, subependymal nodules and subependymal giant cell astrocytomas that may result neurological and neurodevelopmental symptoms such as headaches, nausea, seizures, behavioral changes and learning difficulties. TSC is also associated with cardiac rhabdomyomas, renal angiomyolipomas, retinal nodular hamartomas, lymphangioleiomyomas and pancreatic neuroendocrine tumors. These tumors are typically benign; however, malignant transformation has been described (PMID: 2069856, 11920808), particularly in the kidneys (PMID: 32953421).",Kidney cancer,renal cell carcinoma,Cancer,,,Kidney Cancer,,Mono
"The TSC1 gene is associated with autosomal dominant tuberous sclerosis complex (TSC) (MedGen UID: 344288).  TSC is characterized by benign hamartomas of multiple organ systems, skin abnormalities including hypomelanotic macules, confetti skin lesions, facial angiofibromas, shagreen patches, fibrous cephalic plaques and ungual fibromas. Affected individuals often develop benign brain tumors including cortical tubers, subependymal nodules and subependymal giant cell astrocytomas that may result neurological and neurodevelopmental symptoms such as headaches, nausea, seizures, behavioral changes and learning difficulties. TSC is also associated with cardiac rhabdomyomas, renal angiomyolipomas, retinal nodular hamartomas, lymphangioleiomyomas and pancreatic neuroendocrine tumors. These tumors are typically benign; however, malignant transformation has been described (PMID: 2069856, 11920808), particularly in the kidneys (PMID: 32953421).",466,TSC1,,Either,Lung Cancer,,,Cancer,Lung,9,,,,,,,,,,,,,Invitae,,,,,,,1,Low,,,pulmonar,肺,Masculino,男性,0,0,,,"The TSC1 gene is associated with autosomal dominant tuberous sclerosis complex (TSC) (MedGen UID: 344288).  TSC is characterized by benign hamartomas of multiple organ systems, skin abnormalities including hypomelanotic macules, confetti skin lesions, facial angiofibromas, shagreen patches, fibrous cephalic plaques and ungual fibromas. Affected individuals often develop benign brain tumors including cortical tubers, subependymal nodules and subependymal giant cell astrocytomas that may result neurological and neurodevelopmental symptoms such as headaches, nausea, seizures, behavioral changes and learning difficulties. TSC is also associated with cardiac rhabdomyomas, renal angiomyolipomas, retinal nodular hamartomas, lymphangioleiomyomas and pancreatic neuroendocrine tumors. These tumors are typically benign; however, malignant transformation has been described (PMID: 2069856, 11920808), particularly in the kidneys (PMID: 32953421).",Lung cancer,,Cancer,,,Lung Cancer,,Mono
